Timestamp,TM_EVR0:HER:INJ2_EFF:BCM,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate,CGHINJ:BEAM_GATE:STATUS,BTeBPM:QMD8E_M_1:NC_1Hz:C,BMHDCCT:CURRENT
2024/05/21 02:17:59.641,38.82159330614899,N/A,N/A,N/A,N/A
2024/05/21 02:17:59.671,N/A,N/A,N/A,1.8902870512008667,N/A
2024/05/21 02:17:59.935,N/A,22.057749795043026,N/A,N/A,N/A
2024/05/21 02:19:59.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:19:59.219,N/A,N/A,N/A,N/A,947.4798
2024/05/21 02:19:59.326,N/A,N/A,N/A,1.898091790676117,N/A
2024/05/21 02:19:59.375,36.10382145027782,N/A,N/A,N/A,N/A
2024/05/21 02:19:59.935,N/A,19.53385105515748,N/A,N/A,N/A
2024/05/21 02:21:57.820,40.54354107092922,N/A,N/A,N/A,N/A
2024/05/21 02:21:58.010,N/A,N/A,N/A,1.8059970021247864,N/A
2024/05/21 02:21:58.222,N/A,N/A,0,N/A,N/A
2024/05/21 02:21:59.220,N/A,N/A,N/A,N/A,949.8012
2024/05/21 02:21:59.935,N/A,16.907352142974354,N/A,N/A,N/A
2024/05/21 02:23:58.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:23:59.236,N/A,N/A,N/A,N/A,947.8162
2024/05/21 02:23:59.704,N/A,N/A,N/A,1.8887262296676637,N/A
2024/05/21 02:23:59.713,43.97680067311315,N/A,N/A,N/A,N/A
2024/05/21 02:23:59.935,N/A,25.570378829908197,N/A,N/A,N/A
2024/05/21 02:25:54.819,N/A,N/A,N/A,1.8684342861175538,N/A
2024/05/21 02:25:54.989,38.687109873186806,N/A,N/A,N/A,N/A
2024/05/21 02:25:55.251,N/A,N/A,0,N/A,N/A
2024/05/21 02:25:59.219,N/A,N/A,N/A,N/A,948.9718
2024/05/21 02:25:59.935,N/A,17.81179598890675,N/A,N/A,N/A
2024/05/21 02:27:59.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:27:59.299,N/A,N/A,N/A,N/A,947.3693
2024/05/21 02:27:59.530,N/A,N/A,N/A,1.9027746343612673,N/A
2024/05/21 02:27:59.780,35.78785292395058,N/A,N/A,N/A,N/A
2024/05/21 02:27:59.935,N/A,21.21285823940343,N/A,N/A,N/A
2024/05/21 02:29:58.740,39.77328124441589,N/A,N/A,N/A,N/A
2024/05/21 02:29:59.171,N/A,N/A,N/A,1.9121401953697206,N/A
2024/05/21 02:29:59.219,N/A,N/A,N/A,N/A,950.6582
2024/05/21 02:29:59.222,N/A,N/A,0,N/A,N/A
